kp_0_x,kp_0_y,kp_1_x,kp_1_y,kp_2_x,kp_2_y,kp_3_x,kp_3_y,kp_4_x,kp_4_y,kp_5_x,kp_5_y,kp_6_x,kp_6_y,kp_7_x,kp_7_y,kp_8_x,kp_8_y,kp_9_x,kp_9_y,kp_10_x,kp_10_y,kp_11_x,kp_11_y,kp_12_x,kp_12_y,kp_13_x,kp_13_y,kp_14_x,kp_14_y,kp_15_x,kp_15_y,kp_16_x,kp_16_y,angle,aspect_ratio,label
0.46266373344089673,0.11421095586456029,0.5157391092051631,0.092449154474039,0.40897004500679346,0.09461907580890487,0.5995881453804348,0.10617254476631637,0.3340308147927989,0.11330798663924226,0.7318898076596467,0.2301538518044801,0.2529349949048913,0.24692555655420353,0.9157316788383152,0.3703136612883711,0.15616309124490488,0.4012259424260232,0.9228887143342391,0.5062315274128871,0.10873943826426631,0.540719023848002,0.7008322010869565,0.5324423460833794,0.3916785198709239,0.540347951703367,0.7676656971807065,0.7546737805931969,0.4191536281419837,0.7595050102841537,0.8135588272758152,0.9413348172618224,0.4685005519701087,0.9457404212614077,4.208581803643015,0.40707964601769914,0
0.4466946072048611,0.11335981937876918,0.49591064453125,0.09115439967105263,0.3912692599826389,0.09522461472896107,0.5828152126736111,0.10174011765864857,0.3184014214409722,0.1128797029194079,0.7292819552951388,0.22526523523163378,0.24495442708333334,0.2445479945132607,0.8980360243055555,0.36827281483432706,0.14573703342013888,0.39912862945021244,0.9046549479166667,0.5052438702499658,0.08017171223958333,0.5263005306846217,0.7117214626736111,0.5283939294647753,0.4049411349826389,0.5371827911912349,0.7635810004340278,0.7432815819455866,0.4303168402777778,0.7494476050661322,0.7809488932291667,0.9399003145987528,0.4846123589409722,0.9459761234751919,5.390936213836247,0.39473684210526316,0
0.46844889322916666,0.1147235401889734,0.5214206271701389,0.09307346009371574,0.4140706380208333,0.09562509101733827,0.6054551866319444,0.10588729590700384,0.34021402994791666,0.1138800905461897,0.74466552734375,0.22810203150699013,0.25485026041666664,0.24511370742530153,0.9292046440972223,0.3646142524585389,0.13993937174479168,0.39362482439007673,0.9364488389756944,0.4982317205060992,0.08853217230902778,0.5291792217053866,0.7117350260416667,0.5237191852770353,0.40137125651041666,0.5317622402258086,0.7625217013888889,0.7390755101254112,0.44722086588541665,0.7441315232661733,0.7696099175347222,0.9291368451034814,0.4953152126736111,0.9339026735540021,4.403425413510549,0.39473684210526316,0
0.48093049422554346,0.11535698070860746,0.5320262079653533,0.0936632658305921,0.4271691363790761,0.09632351523951481,0.6125554623811141,0.10590951484546327,0.35388581649116846,0.1142187285841557,0.7494321076766305,0.2278296487373218,0.27152152683423914,0.24434394167180648,0.9290386697520381,0.3648252654493901,0.1577201511548913,0.39048158076771516,0.9336056916610055,0.4993750588935718,0.09497601052989131,0.5224807471559759,0.7109879203464674,0.5229203073601973,0.4094822095788043,0.530574597810444,0.7557293435801631,0.7376421208967242,0.4568507982336957,0.742522256416187,0.7505254330842391,0.9264173005756579,0.49648384425951086,0.9311725549530565,3.9515368439373653,0.40350877192982454,0
0.5077336629231771,0.11631165889271519,0.5568796793619791,0.09457236842105263,0.45562489827473956,0.09729686536287006,0.6336962381998698,0.10698499177631579,0.3842150370279948,0.11536942866810582,0.762884775797526,0.22928780003597862,0.3034464518229167,0.24501318680612663,0.9289703369140625,0.36620397735060306,0.18157577514648438,0.3878437510707922,0.9336942036946615,0.4988998948482045,0.11276181538899739,0.5148798624674479,0.7231953938802084,0.5232778181109512,0.43637847900390625,0.5306474116810581,0.7542457580566406,0.735761140522204,0.49162546793619794,0.7405354014614172,0.7290306091308594,0.927005968595806,0.5286649068196615,0.9318405954461348,3.874969642386744,0.42105263157894735,0
0.5125300089518229,0.11467437744140625,0.5621261596679688,0.09330988344938859,0.461151123046875,0.09578114385190217,0.6389490763346354,0.10580709706182065,0.3904762268066406,0.11350442637567935,0.7666015625,0.22712349269701088,0.307373046875,0.24167361052139946,0.926886240641276,0.3630271579908288,0.18000221252441406,0.38218071979025137,0.9328969319661459,0.49519049603006116,0.10529200236002605,0.5086484826129416,0.7238184611002604,0.5175133746603261,0.4375152587890625,0.5242893384850543,0.751855214436849,0.7280469811480978,0.4910163879394531,0.7322931704313859,0.7242952982584635,0.9186335024626359,0.5269800821940104,0.9228282099184782,3.641016615525392,0.41739130434782606,0
0.5265104332748725,0.11357819930366848,0.574897610411352,0.09240357772163722,0.4763644471460459,0.09467985733695652,0.6489419742506377,0.10506611699643342,0.40642563177614793,0.11221817680027174,0.7710882692920918,0.22613313094429346,0.3256649095184949,0.23975922957710596,0.9254573899872449,0.362452100670856,0.1993595045440051,0.37968842879585596,0.9317153619260204,0.492432105022928,0.11768325494260204,0.5044563625169837,0.7306792590082908,0.5149735160495924,0.45315863161670916,0.5214097396187161,0.7556550940688775,0.7270815641983696,0.5047831632653061,0.7310220469599185,0.7353092115752551,0.9197363811990489,0.5429625219228317,0.9235794730808424,3.721284633072334,0.4260869565217391,0
0.5334233302696079,0.11397996985394021,0.5808560240502451,0.09295654296875,0.4856148514093137,0.09493341860563859,0.6519188974417892,0.10680581797724185,0.41753192976409315,0.11316654371178668,0.7660558363970589,0.2297389154848845,0.33574601715686275,0.2421537979789402,0.9145124846813726,0.36632186226222824,0.20680206897212008,0.38068807850713315,0.9174397786458334,0.49577464228091034,0.12125172334558823,0.505086086107337,0.7215324850643382,0.5200160814368207,0.4536551681219363,0.5259248153023098,0.7439539292279411,0.73140869140625,0.5039265950520834,0.7349427596382473,0.7272650026807598,0.9219357697860054,0.5458852730545343,0.9255456012228261,3.2448788829375985,0.4434782608695652,0
0.5347577263327206,0.11311924146569294,0.5838515337775735,0.09269196883491848,0.49030259076286764,0.09386676290760869,0.6587811638327206,0.10757632048233695,0.4276254691329657,0.11199181598165761,0.7726835363051471,0.23215836234714674,0.34447643803615197,0.24124503757642662,0.9181315104166666,0.37075155506963314,0.21260758942248775,0.3777335788892663,0.9180549172794118,0.4999923042629076,0.11963189816942402,0.499550197435462,0.7174826229319853,0.5225551439368207,0.45085832184436275,0.5267226509425951,0.7436930338541666,0.735385397206182,0.5005038392310049,0.7373231307319973,0.7382501340379902,0.9252908457880434,0.5460791494332108,0.9266044284986413,2.2571444399872465,0.4434782608695652,0
0.5383863262101716,0.11158964737601902,0.5885165345435049,0.0913856838060462,0.49490655637254904,0.09226731010105299,0.6657738779105392,0.10719790251358696,0.4349209654564951,0.11100211765455163,0.7808383118872549,0.23304841414741848,0.3514583812040441,0.24129293690557066,0.9264298981311274,0.37189118758491846,0.21715231502757354,0.3778897492781929,0.9246048272824755,0.5002674932065218,0.11899761125153187,0.5012139361837636,0.7198893229166666,0.5234999946925951,0.4520108092064951,0.5270184724227241,0.7520883597579657,0.737920213782269,0.5014516793045343,0.7391328231148098,0.7486727845435049,0.9276377802309783,0.5442038143382353,0.9279928456182065,1.7459814759113534,0.4434782608695652,0
0.5253726734834558,0.11164192531419836,0.5756788066789216,0.09163552989130434,0.48261096430759803,0.09238878333050271,0.6534962373621324,0.10821466860563858,0.4238460765165441,0.1116188381029212,0.7680005840226716,0.23479561183763586,0.34048761106004904,0.2424040421195652,0.9121033911611519,0.3729852427606997,0.20606067133884803,0.37860107421875,0.9109700520833334,0.49880430802055026,0.1103814816942402,0.500803806470788,0.7048507391237745,0.5246189283288043,0.43828268612132354,0.5276530390200408,0.7316248276654411,0.738543701171875,0.48326439950980393,0.7392383077870245,0.7279926374846813,0.92718505859375,0.5260679955575981,0.9268650220788044,1.5303751976227442,0.4434782608695652,0
0.5151803152901786,0.11125050420346468,0.5678922692123725,0.09128398065981658,0.4711453184789541,0.09199059527853261,0.6495647819674745,0.10862134850543478,0.41054737324617346,0.11173666249150815,0.7666837731186225,0.23599123747452447,0.3227028360172194,0.2431364639945652,0.9148821149553571,0.3731075784434443,0.18097546635841838,0.3781078172766644,0.9172226263552296,0.4980622664741848,0.09219484913105867,0.49789614470108695,0.6991078902264031,0.5256192414656929,0.4224704041772959,0.5284285172172215,0.719658053651148,0.7384603749150815,0.46511404854910715,0.7390323804772418,0.7101926219706632,0.9271074377972147,0.5071373764349489,0.9266053572944973,1.3667059688045122,0.4260869565217391,0
0.5142199198404948,0.11572772058947332,0.5678354899088541,0.09609814347891972,0.4697736104329427,0.0966479860503098,0.6513010660807291,0.1137780814335264,0.40807215372721356,0.11621896151838632,0.7681783040364584,0.24089089755354257,0.31546656290690106,0.24634972934065194,0.9152806599934896,0.3791538106984106,0.17090352376302084,0.37982217196760504,0.9234670003255209,0.5070096377668709,0.0932935078938802,0.49737338362068967,0.6970621744791666,0.5277484367633688,0.4142036437988281,0.5299499117094895,0.7159957885742188,0.7389454019480738,0.45329920450846356,0.739110880884631,0.7049433390299479,0.9266098285543507,0.4908154805501302,0.9257479700548895,1.1479025134664047,0.41379310344827586,0
0.5132483657525511,0.11551041438661773,0.5668733557876275,0.09605381406586745,0.4708276865433674,0.09595450039567618,0.6514145208864796,0.11422479563745959,0.41213179607780615,0.11510428066911368,0.7696358816964286,0.24246228974441003,0.3232795559630102,0.24500340428845635,0.92218017578125,0.38334215098413926,0.18492157605229592,0.3776509515170393,0.9191059968909439,0.5098372492296942,0.09217118243781888,0.49096587608600484,0.6865035076530612,0.5292924025963093,0.4077036332110969,0.5296557196255388,0.699714504942602,0.7415287412446121,0.4413389867665816,0.7401682097336342,0.6931949537627551,0.9286827876650053,0.47953578404017855,0.925890955431708,0.05497714009720026,0.4224137931034483,0
0.5236994425455729,0.1112827398838141,0.5759849548339844,0.08960339146801549,0.47278722127278644,0.09156714545355903,0.668786366780599,0.10439952622112046,0.40635426839192706,0.10923969236194578,0.7906354268391927,0.23711897369123933,0.3316815694173177,0.23876809666299412,0.9291585286458334,0.38941362169053817,0.19057591756184897,0.3791854075896434,0.9501266479492188,0.5150504479041467,0.08656120300292969,0.47981138310880744,0.709771474202474,0.5348197089301215,0.4288787841796875,0.5341356717623197,0.6886850992838541,0.7450166359925882,0.4347521464029948,0.7421843699919872,0.6789881388346354,0.9426688169821714,0.513641357421875,0.9380257109291533,0.6470529686305307,0.41025641025641024,0
0.49858856201171875,0.11727653171705163,0.5552139282226562,0.09765552023182744,0.45586522420247394,0.09681223993716033,0.6450602213541666,0.11588493015455163,0.39520899454752606,0.11472015380859375,0.7642720540364584,0.2446457572605299,0.30031712849934894,0.2443831734035326,0.9230422973632812,0.3895274286684783,0.16382726033528647,0.3802106774371603,0.9124120076497396,0.5139152858568274,0.08556175231933594,0.49195530103600543,0.669195810953776,0.5341859900433085,0.377716064453125,0.5330789317255434,0.6817537943522135,0.7486158288043478,0.4037373860677083,0.7458549167798914,0.6853752136230469,0.9368839429772419,0.45118077596028644,0.932288526452106,0.7313000383655456,0.41739130434782606,0
0.5020103454589844,0.1166919874108356,0.5582834879557291,0.09706659731657609,0.45941162109375,0.09612639054008153,0.6471455891927084,0.11446241295855979,0.39816029866536456,0.11292963442595108,0.7640673319498698,0.24197407598080842,0.29958216349283856,0.2415747601052989,0.9209582010904948,0.3869674019191576,0.16509246826171875,0.37913858164911685,0.914587656656901,0.5151444144870924,0.10085741678873698,0.4970404583474864,0.6672617594401041,0.5312059485394022,0.3753471374511719,0.5300793191661005,0.6784540812174479,0.7462365191915761,0.3980916341145833,0.7434097953464673,0.6784693400065104,0.9362296726392663,0.4435106913248698,0.9317507536514945,0.8708572700075341,0.41739130434782606,0
0.4973170503656915,0.11607705821161685,0.5550615026595744,0.09653346849524456,0.45417298661901595,0.09526247770889945,0.6442910052360372,0.1149486375891644,0.39031982421875,0.11252547554347826,0.7604162337932181,0.24349723484205163,0.2842848757480053,0.24381382154381792,0.9200114798038563,0.3884898310122283,0.15749407829122342,0.3875210969344429,0.9106743995179521,0.5196052882982337,0.10121706698803191,0.517882371985394,0.6583031187666223,0.5330542522927989,0.35733876329787234,0.5321790612262228,0.6680765354886968,0.7490995987601902,0.3712482858211436,0.7464971127717391,0.6719165558510638,0.9368601923403532,0.41682206823470747,0.9328682277513587,1.177203930758336,0.40869565217391307,0
0.5079475565159575,0.11505299443783967,0.5640401637300532,0.09565681789232337,0.4637905688996011,0.09429520316745924,0.647216796875,0.11387236221976903,0.39478188372672873,0.11100238302479619,0.7562697390292553,0.24117113196331522,0.28387321309840424,0.2418709132982337,0.9122249522107713,0.38536250902258834,0.16243532870678193,0.38802065641983696,0.9072888962765957,0.5179740574048913,0.1094146079205452,0.5248291015625,0.658320000831117,0.5303334775178329,0.3581309217087766,0.5299863732379416,0.6717827979554521,0.7480057426120924,0.3676796771110372,0.7459028161090353,0.6829820998171543,0.9337008268936821,0.4093108481549202,0.9306611434273098,0.9609627929603514,0.40869565217391307,0
0.5095708319481383,0.11408625063688858,0.5644946808510638,0.09454292629076087,0.46403600814494683,0.09335041875424592,0.6443455472905585,0.11241707179857337,0.3913054770611702,0.10981936247452445,0.7514453644448138,0.23950991423233695,0.2782748607878989,0.24111421004585598,0.9107951712101063,0.3840964939283288,0.16087828291223405,0.3896042533542799,0.9159299160571809,0.5214608233907948,0.11106385575964096,0.5316740616508152,0.6591199509640957,0.5300445556640625,0.35748161153590424,0.5304111646569294,0.675359198387633,0.748040771484375,0.36452143243018614,0.7466807489809782,0.6883479990857713,0.9346367877462636,0.40136069439827127,0.9327591605808424,0.5300427104497355,0.40869565217391307,0
0.43790418836805556,0.105486572265625,0.4926873101128472,0.08648529052734374,0.39329121907552084,0.086055419921875,0.577287122938368,0.1020811767578125,0.3246531168619792,0.100566650390625,0.6996175130208333,0.2296231689453125,0.21538899739583334,0.23213653564453124,0.8461456298828125,0.38150433349609375,0.14898579915364582,0.3894002685546875,0.8750600179036458,0.539362060546875,0.1176605224609375,0.533002685546875,0.5976287841796875,0.5289913330078125,0.29550069173177085,0.52974462890625,0.5500573052300347,0.729634765625,0.2788886176215278,0.730094970703125,0.5223314073350694,0.9184796142578125,0.3079193115234375,0.917626708984375,0.7557848244736305,0.36,0
0.4422661675347222,0.10389279562329488,0.4946963840060764,0.08513623192196801,0.3970370822482639,0.08381655859568762,0.5693986680772569,0.10218913971431672,0.3149197048611111,0.09903078230600508,0.6782904730902778,0.2266814216734871,0.20462510850694443,0.22802110702272446,0.8486094156901042,0.36742273966471356,0.12422858344184028,0.3736165364583333,0.8780795627170139,0.5084135267469618,0.12119106716579861,0.5077458941747272,0.5800849066840278,0.5129159594339038,0.27680867513020835,0.5137841360909599,0.55743408203125,0.717392088874938,0.25444505479600693,0.7180858793712798,0.5572269015842014,0.918838864281064,0.24588656955295138,0.9187881227523561,0.9309141780836896,0.35714285714285715,0
0.4641248914930556,0.11446303028171345,0.5188937717013888,0.0948469517594677,0.41568196614583336,0.09435207560911017,0.6007568359375,0.11105333748510328,0.3384792751736111,0.11001826140840175,0.7143446180555556,0.23443532394150557,0.22092556423611112,0.23895813246904793,0.8783623589409723,0.37611473212807867,0.10900336371527777,0.38951097908666577,0.8812120225694444,0.5138586658542439,0.09701334635416667,0.5322548817780058,0.6279242621527777,0.5188821049059852,0.31269395616319445,0.5209356404967227,0.637939453125,0.7314060017213984,0.3167534722222222,0.7319361799854344,0.6365044487847222,0.9218815949003575,0.3480916341145833,0.9222110812946901,0.20668406979503692,0.3813559322033898,0
0.42639940838481105,0.10396310424804688,0.4853299163108648,0.08508432006835938,0.3792206520257994,0.0834608154296875,0.5682082065316134,0.10501800537109375,0.29452408191769625,0.10135537719726563,0.687599359556686,0.238177490234375,0.17908495525981105,0.23780712890625,0.856774973314862,0.3917694091796875,0.11661156942678053,0.3879237060546875,0.8517750584801962,0.5569129638671875,0.120880126953125,0.5287916259765625,0.5814833530159884,0.535423583984375,0.24925586789153342,0.5357527465820312,0.582710443541061,0.739459228515625,0.22452882278797237,0.73983984375,0.6051916078079579,0.936111572265625,0.22552596691042878,0.93520166015625,1.1900989555808688,0.344,0
0.40543844533521073,0.10296398401260376,0.4643366614053416,0.08431786298751831,0.3580982296965843,0.08421579003334045,0.5578964588253997,0.10179981589317322,0.2894184201262718,0.10170671343803406,0.6938299134720204,0.22872471809387207,0.18804505813953487,0.23514151573181152,0.8560205503951671,0.3717443346977234,0.14584705441497092,0.3918476104736328,0.878908024277798,0.5112062692642212,0.12581049009811046,0.5265588760375977,0.5902507693268532,0.5226117372512817,0.27269443245821223,0.5244110822677612,0.5429982030114462,0.726923942565918,0.24592483875363372,0.7280340194702148,0.5270421227743459,0.9254846572875977,0.2811314782430959,0.9250867366790771,0.624936395514392,0.3359375,0
0.4310950302496189,0.10067405409485329,0.4916884259479802,0.08240803143450322,0.3774384289253049,0.0820021010537184,0.5813539086318598,0.10063040347499702,0.2902143524914253,0.0994135441670891,0.7188024753477515,0.22603787720658397,0.1682318710699314,0.2308445704802302,0.8779728587080793,0.3680008749925453,0.11711790503525152,0.38551021896245824,0.8643173589939024,0.4948830640953006,0.13592194347846798,0.5118076237103412,0.6141960330125762,0.5182761854797829,0.2621575332269436,0.5198064905996541,0.5843353271484375,0.7228062753458969,0.22838387838224086,0.7236085848043893,0.5550492449504573,0.9215619036259542,0.2481387998999619,0.9213035525256441,0.3294754890795882,0.31297709923664124,0
0.4399602980840774,0.10091476440429688,0.5060294015066964,0.08395687983586238,0.39780752999441965,0.08160717303936298,0.6018019176664806,0.10432357788085937,0.32716260637555805,0.09825908954326923,0.7246838524228051,0.2280596219576322,0.19002314976283483,0.2274867131159856,0.8639468238467262,0.3662710923414964,0.1264070783342634,0.37572027353140025,0.8514738537016369,0.48313698401817906,0.1679596673874628,0.49310455322265623,0.5962967645554316,0.5141160818246695,0.2529180617559524,0.5133441631610577,0.5786950247628349,0.7198160024789664,0.23365093412853422,0.7186151357797476,0.5514806111653646,0.9245674720177284,0.25017838251023067,0.9205902099609375,2.1187862618627804,0.3230769230769231,0
0.43119918468386625,0.10133201657360746,0.4925593886264535,0.08344539613214158,0.39072400470112645,0.0818258678640118,0.5883671960165334,0.10474643270477994,0.32417510276617006,0.10118452465261212,0.7279978907385538,0.2361822929091126,0.19464785553688227,0.23615031933966485,0.885854676712391,0.3837517308824845,0.1117401123046875,0.3836087525345897,0.8495792122774346,0.5212923006247018,0.1489818484284157,0.5104115027507753,0.608549251112827,0.5271712441480797,0.26135679732921513,0.5269443424603412,0.6002175974291425,0.7301210592721254,0.23408082474109737,0.7296444259527075,0.5856607126635175,0.924115712406071,0.22099942939226017,0.9213974348461355,1.704495256291364,0.3282442748091603,0
0.38277071998232887,0.10556997051675811,0.44723292759486605,0.08644575745094824,0.3333671206519717,0.08658623149376789,0.5525429135277158,0.10392933037444835,0.265914553687686,0.10462552718533814,0.7125516619001117,0.23195153156309636,0.15293411981491817,0.23852492470777673,0.8748873756045387,0.37799503239056537,0.0984649658203125,0.3949085847112059,0.8618865240187872,0.5116344189825859,0.1168183826264881,0.5230486338375179,0.6053706577845982,0.5268656606892593,0.25412241617838544,0.5286595584782026,0.5623801095145089,0.7301878019143607,0.24446578252883183,0.7308566260883826,0.5094764346168155,0.9266539129592081,0.2886356172107515,0.9250667659380963,0.1878654399015799,0.32061068702290074,0
0.3841163998558408,0.10354293476451527,0.45345015752883183,0.0847619663585316,0.3376036144438244,0.08399998057972301,0.5647648402622768,0.10271664821740353,0.27408599853515625,0.10114415486653645,0.7258526030040923,0.23015189893317944,0.15151468912760416,0.23384608644427676,0.8874297369094122,0.3774400768858014,0.09667859758649554,0.387332280476888,0.8493002028692336,0.5144860816724373,0.15195138113839285,0.5142259308786103,0.6158843267531622,0.5257735974860914,0.25352223714192706,0.5266636935147372,0.5796370733351934,0.7309697469075521,0.25637890043712797,0.7307527715509589,0.5264700026739211,0.9289066430294153,0.31800587972005206,0.9255560672644413,0.24621081195989986,0.3181818181818182,0
0.3799017043340774,0.10599101139948919,0.43868618919735863,0.0865997314453125,0.3274939400809152,0.08789250300480769,0.5351951235816592,0.10443749060997597,0.2547472999209449,0.10793788616473858,0.7082127162388393,0.23257921659029446,0.14220537458147323,0.24293653048001804,0.877564203171503,0.37892767099233776,0.08856455485026042,0.4004858163686899,0.8598258608863467,0.5100669860839844,0.11822328113374256,0.5232150151179387,0.6315572829473586,0.5275857778695914,0.27708217075892855,0.5316331129807692,0.5976003011067709,0.732690194936899,0.27927108038039433,0.7353681124173678,0.548234122140067,0.9304587730994591,0.3418546404157366,0.9315547062800481,1.8457467952260262,0.3230769230769231,0
